class_label,fpr,tpr,auc
negative,0.13983050847457626,0.5811209439528023,0.7948540072996351
negative,0.1419491525423729,0.5811209439528023,0.7948540072996351
negative,0.1419491525423729,0.5821042281219272,0.7948540072996351
negative,0.1440677966101695,0.5821042281219272,0.7948540072996351
negative,0.1440677966101695,0.5830875122910522,0.7948540072996351
negative,0.1461864406779661,0.5830875122910522,0.7948540072996351
negative,0.1461864406779661,0.5889872173058014,0.7948540072996351
negative,0.1483050847457627,0.5889872173058014,0.7948540072996351
negative,0.1483050847457627,0.5939036381514258,0.7948540072996351
negative,0.1504237288135593,0.5939036381514258,0.7948540072996351
negative,0.1504237288135593,0.5948869223205506,0.7948540072996351
negative,0.15254237288135594,0.5948869223205506,0.7948540072996351
negative,0.15254237288135594,0.599803343166175,0.7948540072996351
negative,0.15466101694915255,0.599803343166175,0.7948540072996351
negative,0.15466101694915255,0.6007866273352999,0.7948540072996351
negative,0.15677966101694915,0.6007866273352999,0.7948540072996351
negative,0.15677966101694915,0.6057030481809242,0.7948540072996351
negative,0.163135593220339,0.6057030481809242,0.7948540072996351
negative,0.163135593220339,0.6066863323500492,0.7948540072996351
negative,0.1652542372881356,0.6066863323500492,0.7948540072996351
negative,0.1652542372881356,0.6106194690265486,0.7948540072996351
negative,0.1673728813559322,0.6106194690265486,0.7948540072996351
negative,0.1673728813559322,0.615535889872173,0.7948540072996351
negative,0.1694915254237288,0.615535889872173,0.7948540072996351
negative,0.1694915254237288,0.6234021632251721,0.7948540072996351
negative,0.1716101694915254,0.6234021632251721,0.7948540072996351
negative,0.1716101694915254,0.6283185840707964,0.7948540072996351
negative,0.17372881355932204,0.6283185840707964,0.7948540072996351
negative,0.17372881355932204,0.6293018682399213,0.7948540072996351
negative,0.17584745762711865,0.6293018682399213,0.7948540072996351
negative,0.17584745762711865,0.6352015732546706,0.7948540072996351
negative,0.17796610169491525,0.6352015732546706,0.7948540072996351
negative,0.17796610169491525,0.6361848574237955,0.7948540072996351
negative,0.18008474576271186,0.6361848574237955,0.7948540072996351
negative,0.18008474576271186,0.6381514257620452,0.7948540072996351
negative,0.18220338983050846,0.6381514257620452,0.7948540072996351
negative,0.18220338983050846,0.63913470993117,0.7948540072996351
negative,0.1864406779661017,0.63913470993117,0.7948540072996351
negative,0.1864406779661017,0.640117994100295,0.7948540072996351
negative,0.19279661016949154,0.640117994100295,0.7948540072996351
negative,0.19279661016949154,0.6430678466076696,0.7948540072996351
negative,0.19915254237288135,0.6430678466076696,0.7948540072996351
negative,0.19915254237288135,0.6450344149459194,0.7948540072996351
negative,0.20127118644067796,0.6450344149459194,0.7948540072996351
